2963	5441	0.76030275922477	FI
171568	5435	0.7601936272118	FI
6426	9295	0.760061373485588	FI
5566	5567	0.759457017403001	FI
2197	6136	0.759396143189438	FI
246721	5441	0.759208441535903	FI
2147	2811	0.758831896558076	FI
7067	7068	0.758816665022094	FI
5754	887	0.758816665022094	FI
3697	3699	0.758816665022094	FI
336	462	0.758816665022094	FI
1811	3122	0.758816665022094	FI
154	6678	0.758816665022094	FI
154	64343	0.758816665022094	FI
151	152	0.758816665022094	FI
150	151	0.758816665022094	FI
3560	3600	0.758659875709383	FI
10105	90665	0.758657590584563	FI
4161	5443	0.758556095341608	FI
506	7386	0.758178030790334	FI
25885	5437	0.757905332402506	FI
1119	1120	0.757865642014192	FI
506	515	0.757842251510177	FI
1499	324	0.757643154077513	FI
55300	8976	0.756998093295333	FI
55300	7454	0.756998093295333	FI
6426	6732	0.756818009289842	FI
143471	5714	0.756768086929438	FI
6175	8370	0.756629700999463	FI
6175	8368	0.756629700999463	FI
6175	8367	0.756629700999463	FI
6175	8366	0.756629700999463	FI
6175	8365	0.756629700999463	FI
6175	8364	0.756629700999463	FI
6175	8363	0.756629700999463	FI
6175	8362	0.756629700999463	FI
6175	8361	0.756629700999463	FI
6175	8360	0.756629700999463	FI
6175	8359	0.756629700999463	FI
6175	8294	0.756629700999463	FI
121504	6175	0.756629700999463	FI
3265	5894	0.75659752295683	FI
10262	79718	0.756507195221941	FI
5437	661	0.756172995532266	FI
246721	5437	0.756118750824372	FI
51699	9559	0.75561093208821	FI
6136	6167	0.755536452523582	FI
63874	639	0.755426535149348	FI
4781	4784	0.755055627507681	FI
1950	1956	0.754975589773821	FI
256356	360	0.754966403123813	FI
1973	6136	0.754761278924174	FI
4781	4782	0.754732722829714	FI
4436	4438	0.754188087096455	FI
6175	6234	0.75407463911554	FI
2273	2274	0.753543677507702	FI
51699	6642	0.753054139342012	FI
26986	6175	0.752968689505412	FI
27030	54802	0.752699319183098	FI
10912	5111	0.752573681036243	FI
2956	5885	0.752486388805241	FI
6155	6175	0.752477428946497	FI
10189	5435	0.752415691086117	FI
1270	3572	0.752354812347858	FI
4437	4438	0.75170688533967	FI
3265	4893	0.75122332874132	FI
4695	4706	0.751193645315274	FI
